Time,Channel#,Timestamp,V_value,nV,V cell,WE_value,uA,WE current,I_value,f,Status,Status_value,Current_range_value,Current range,something1,something2,
1696321989.3567061,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-10141555,f,Status,0,0,Current range,0,128,
1696321989.3577032,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-10023956,f,Status,0,0,Current range,0,128,
1696321989.5180914,1,Timestamp,0, ,V cell,-1600093,u,WE current,-45466200,f,Status,0,0,Current range,0,128,
1696321989.519184,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-39558228,f,Status,0,0,Current range,0,128,
1696321989.5201817,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-37262236,f,Status,0,0,Current range,0,128,
1696321989.521179,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-35991040,f,Status,0,0,Current range,0,128,
1696321989.522176,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-33560652,f,Status,0,0,Current range,0,128,
1696321989.5231733,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-28503874,f,Status,0,0,Current range,0,128,
1696321989.5231733,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-24707092,f,Status,0,0,Current range,0,128,
1696321989.5241723,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-22007904,f,Status,0,0,Current range,0,128,
1696321989.5251682,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-20008712,f,Status,0,0,Current range,0,128,
1696321989.5261655,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-18468718,f,Status,0,0,Current range,0,128,
1696321989.5271628,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-17242324,f,Status,0,0,Current range,0,128,
1696321989.5281603,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-16256728,f,Status,0,0,Current range,0,128,
1696321989.5291574,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-15461531,f,Status,0,0,Current range,0,128,
1696321989.530155,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-14806335,f,Status,0,0,Current range,0,128,
1696321989.531152,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-14268737,f,Status,0,0,Current range,0,128,
1696321989.5321496,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-13815139,f,Status,0,0,Current range,0,128,
1696321989.533147,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-13411941,f,Status,0,0,Current range,0,128,
1696321989.5341444,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-13053542,f,Status,0,0,Current range,0,128,
1696321989.5347736,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-12728744,f,Status,0,0,Current range,0,128,
1696321989.535881,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-12459945,f,Status,0,0,Current range,0,128,
1696321989.5378764,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-12224746,f,Status,0,0,Current range,0,128,
1696321989.5388741,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-12023147,f,Status,0,0,Current range,0,128,
1696321989.5398707,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-11821548,f,Status,0,0,Current range,0,128,
1696321989.5408685,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-11642348,f,Status,0,0,Current range,0,128,
1696321989.5418658,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-11468749,f,Status,0,0,Current range,0,128,
1696321989.5428631,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-11295151,f,Status,0,0,Current range,0,128,
1696321989.5438607,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-11155151,f,Status,0,0,Current range,0,128,
1696321989.5448582,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-11031951,f,Status,0,0,Current range,0,128,
1696321989.5458555,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-10925552,f,Status,0,0,Current range,0,128,
1696321989.546852,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-10802353,f,Status,0,0,Current range,0,128,
1696321989.5478494,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-10679153,f,Status,0,0,Current range,0,128,
1696321989.5488462,1,Timestamp,92999976,n,V cell,-1600093,u,WE current,-10561553,f,Status,0,0,Current range,0,128,
1696321989.549844,1,Timestamp,95999976,n,V cell,-1600093,u,WE current,-10460754,f,Status,0,0,Current range,0,128,
1696321989.5517702,1,Timestamp,98999976,n,V cell,-1600093,u,WE current,-10365555,f,Status,0,0,Current range,0,128,
1696321989.55277,1,Timestamp,101999,u,V cell,-1600093,u,WE current,-10281554,f,Status,0,0,Current range,0,128,
1696321989.553767,1,Timestamp,104999,u,V cell,-1600093,u,WE current,-10208755,f,Status,0,0,Current range,0,128,
1696321989.554764,1,Timestamp,107999,u,V cell,-1600093,u,WE current,-10124755,f,Status,0,0,Current range,0,128,
1696321989.5557613,1,Timestamp,110999,u,V cell,-1600093,u,WE current,-10040756,f,Status,0,0,Current range,0,128,
1696321989.5567598,1,Timestamp,113999,u,V cell,-1600093,u,WE current,-9945556,f,Status,0,0,Current range,0,128,
1696321989.557756,1,Timestamp,116999,u,V cell,-1600093,u,WE current,-9867157,f,Status,0,0,Current range,0,128,
1696321989.558753,1,Timestamp,119999,u,V cell,-1600093,u,WE current,-9811156,f,Status,0,0,Current range,0,128,
1696322049.3112135,0,Timestamp,0, ,V cell,-1600093,u,WE current,-65866908,f,Status,2,0,Current range,0,128,
1696322049.3133247,0,Timestamp,3000000,n,V cell,-1600093,u,WE current,-52197372,f,Status,8,0,Current range,0,128,
1696322049.314322,0,Timestamp,6000000,n,V cell,-1600093,u,WE current,-43752608,f,Status,0,0,Current range,0,128,
1696322049.315319,0,Timestamp,9000000,n,V cell,-1600093,u,WE current,-37346236,f,Status,0,0,Current range,0,128,
1696322049.3163168,0,Timestamp,12000000,n,V cell,-1600093,u,WE current,-33123854,f,Status,0,0,Current range,0,128,
1696322049.3173141,0,Timestamp,15000001,n,V cell,-1600093,u,WE current,-30189466,f,Status,0,0,Current range,0,128,
1696322049.318311,0,Timestamp,18000002,n,V cell,-1600093,u,WE current,-28011078,f,Status,0,0,Current range,0,128,
1696322049.3193085,0,Timestamp,21000002,n,V cell,-1600093,u,WE current,-26286284,f,Status,0,0,Current range,0,128,
1696322049.320306,0,Timestamp,24000002,n,V cell,-1600093,u,WE current,-24886290,f,Status,0,0,Current range,0,128,
1696322049.3213034,0,Timestamp,27000002,n,V cell,-1600093,u,WE current,-23715894,f,Status,0,0,Current range,0,128,
1696322049.3223004,0,Timestamp,30000004,n,V cell,-1600093,u,WE current,-22702300,f,Status,0,0,Current range,0,128,
1696322049.3232977,0,Timestamp,33000004,n,V cell,-1600093,u,WE current,-21750304,f,Status,0,0,Current range,0,128,
1696322049.3242955,0,Timestamp,36000004,n,V cell,-1600093,u,WE current,-20434310,f,Status,0,0,Current range,0,128,
1696322049.32629,0,Timestamp,39000000,n,V cell,-1600093,u,WE current,-19325516,f,Status,0,0,Current range,0,128,
1696322049.3272872,0,Timestamp,42000000,n,V cell,-1600093,u,WE current,-18412718,f,Status,0,0,Current range,0,128,
1696322049.327845,0,Timestamp,45000000,n,V cell,-1600093,u,WE current,-17611922,f,Status,0,0,Current range,0,128,
1696322049.3289456,0,Timestamp,47999996,n,V cell,-1600093,u,WE current,-16906326,f,Status,0,0,Current range,0,128,
1696322049.3299437,0,Timestamp,50999996,n,V cell,-1600093,u,WE current,-16267928,f,Status,0,0,Current range,0,128,
1696322049.3309407,0,Timestamp,53999992,n,V cell,-1600093,u,WE current,-15691131,f,Status,0,0,Current range,0,128,
1696322049.331938,0,Timestamp,56999992,n,V cell,-1600093,u,WE current,-15187134,f,Status,0,0,Current range,0,128,
1696322049.3329356,0,Timestamp,59999992,n,V cell,-1600093,u,WE current,-14733535,f,Status,0,0,Current range,0,128,
1696322049.3339329,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-14319137,f,Status,0,0,Current range,0,128,
1696322049.3349302,0,Timestamp,65999992,n,V cell,-1600093,u,WE current,-13927138,f,Status,0,0,Current range,0,128,
1696322049.3359272,0,Timestamp,68999992,n,V cell,-1600093,u,WE current,-13568741,f,Status,0,0,Current range,0,128,
1696322049.3369246,0,Timestamp,71999992,n,V cell,-1600093,u,WE current,-13227142,f,Status,0,0,Current range,0,128,
1696322049.3379223,0,Timestamp,74999992,n,V cell,-1600093,u,WE current,-12924743,f,Status,0,0,Current range,0,128,
1696322049.3399174,0,Timestamp,77999984,n,V cell,-1600093,u,WE current,-12639145,f,Status,0,0,Current range,0,128,
1696322049.3409147,0,Timestamp,80999984,n,V cell,-1600093,u,WE current,-12375945,f,Status,0,0,Current range,0,128,
1696322049.3419118,0,Timestamp,83999984,n,V cell,-1600093,u,WE current,-12140746,f,Status,0,0,Current range,0,128,
1696322049.3429089,0,Timestamp,86999984,n,V cell,-1600093,u,WE current,-11905548,f,Status,0,0,Current range,0,128,
1696322049.3439064,0,Timestamp,89999984,n,V cell,-1600093,u,WE current,-11687148,f,Status,0,0,Current range,0,128,
1696322049.3448036,0,Timestamp,92999976,n,V cell,-1600093,u,WE current,-11468749,f,Status,0,0,Current range,0,128,
1696322049.3458052,0,Timestamp,95999976,n,V cell,-1600093,u,WE current,-11278351,f,Status,0,0,Current range,0,128,
1696322049.346802,0,Timestamp,98999976,n,V cell,-1600093,u,WE current,-11093551,f,Status,0,0,Current range,0,128,
1696322049.3487968,0,Timestamp,101999,u,V cell,-1600093,u,WE current,-10925552,f,Status,0,0,Current range,0,128,
1696322049.349794,0,Timestamp,104999,u,V cell,-1600093,u,WE current,-10768752,f,Status,0,0,Current range,0,128,
1696322049.350791,0,Timestamp,107999,u,V cell,-1600093,u,WE current,-10611953,f,Status,0,0,Current range,0,128,
1696322049.3517883,0,Timestamp,110999,u,V cell,-1600093,u,WE current,-10466354,f,Status,0,0,Current range,0,128,
1696322049.352786,0,Timestamp,113999,u,V cell,-1600093,u,WE current,-10309554,f,Status,0,0,Current range,0,128,
1696322049.3537836,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-10180755,f,Status,0,0,Current range,0,128,
1696322049.3547807,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-10068756,f,Status,0,0,Current range,0,128,
1696322049.516472,1,Timestamp,0, ,V cell,-1600093,u,WE current,-45309400,f,Status,0,0,Current range,0,128,
1696322049.517469,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-39384628,f,Status,0,0,Current range,0,128,
1696322049.5184667,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-37077436,f,Status,0,0,Current range,0,128,
1696322049.519464,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-35823044,f,Status,0,0,Current range,0,128,
1696322049.520461,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-33555052,f,Status,0,0,Current range,0,128,
1696322049.5214584,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-28537474,f,Status,0,0,Current range,0,128,
1696322049.5224557,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-24751890,f,Status,0,0,Current range,0,128,
1696322049.5234532,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-22041502,f,Status,0,0,Current range,0,128,
1696322049.5254476,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-20019912,f,Status,0,0,Current range,0,128,
1696322049.5264454,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-18451920,f,Status,0,0,Current range,0,128,
1696322049.5274427,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-17219924,f,Status,0,0,Current range,0,128,
1696322049.528138,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-16251129,f,Status,0,0,Current range,0,128,
1696322049.529252,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-15472731,f,Status,0,0,Current range,0,128,
1696322049.53025,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-14828734,f,Status,0,0,Current range,0,128,
1696322049.5312474,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-14274337,f,Status,0,0,Current range,0,128,
1696322049.532245,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-13798339,f,Status,0,0,Current range,0,128,
1696322049.5332417,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-13389541,f,Status,0,0,Current range,0,128,
1696322049.5342398,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-13036742,f,Status,0,0,Current range,0,128,
1696322049.5352368,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-12723144,f,Status,0,0,Current range,0,128,
1696322049.5362344,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-12465545,f,Status,0,0,Current range,0,128,
1696322049.5372317,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-12235946,f,Status,0,0,Current range,0,128,
1696322049.5382285,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-12011947,f,Status,0,0,Current range,0,128,
1696322049.5402231,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-11799148,f,Status,0,0,Current range,0,128,
1696322049.5412207,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-11608749,f,Status,0,0,Current range,0,128,
1696322049.542218,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-11446350,f,Status,0,0,Current range,0,128,
1696322049.5432155,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-11295151,f,Status,0,0,Current range,0,128,
1696322049.544213,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-11166351,f,Status,0,0,Current range,0,128,
1696322049.5447419,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-11031951,f,Status,0,0,Current range,0,128,
1696322049.545852,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-10908752,f,Status,0,0,Current range,0,128,
1696322049.546849,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-10779952,f,Status,0,0,Current range,0,128,
1696322049.547846,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-10651153,f,Status,0,0,Current range,0,128,
